id,Turno Carga,equipo_acarreo,operador_acarreo,material,flota_carguio,equipo_carguio,duracion_llegada,duracion_acarreo,duracion_descarga,duracion_viajando_vacio,tonelaje,efh_cargado_km,efh_vacio_km,distancia_cargado_km,distancia_vacia_km,velocidad_cargado,velocidad_vacio
1139703,B,Equipo_acarreo 10,Operador 3,Desmonte,Flota_carguio 2,Equipo_carguio 5,16,674,34,397.8,283.0,5.62,3.98,3.16,3.1,16.61,30.9
1139704,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,188,190,36,208.2,271.0,1.58,2.08,1.91,1.97,36.02,34.09
1139705,B,Equipo_acarreo 14,Operador 25,Desmonte,Flota_carguio 2,Equipo_carguio 3,2,704,36,352.2,282.0,5.87,3.52,3.05,3.08,15.36,32.49
1139706,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,6,398,48,310.2,291.0,3.32,3.1,2.84,2.95,25.82,34.41
1139707,B,Equipo_acarreo 27,Operador 12,Desmonte,Flota_carguio 3,Equipo_carguio 7,298,304,40,172.20000000000002,290.0,2.53,1.72,1.53,1.36,18.25,28.39
1139708,B,Equipo_acarreo 18,Operador 1,Desmonte,Flota_carguio 2,Equipo_carguio 2,32,284,42,244.2,293.0,2.37,2.44,2.06,2.09,26.06,30.81
1139709,B,Equipo_acarreo 25,Operador 2,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 6,2,210,38,186.0,287.0,1.75,1.86,1.46,1.48,24.91,28.46
1139710,B,Equipo_acarreo 24,Operador 19,Desmonte,Flota_carguio 2,Equipo_carguio 2,127,208,44,202.2,282.0,1.73,2.02,2.1,2.14,36.19,37.88
1139711,B,Equipo_acarreo 23,Operador 31,Desmonte,Flota_carguio 2,Equipo_carguio 3,26,786,32,493.8,290.0,6.55,4.94,3.38,3.28,15.4,34.49
1139712,B,Equipo_acarreo 16,Operador 4,Desmonte,Flota_carguio 2,Equipo_carguio 5,6,792,34,357.0,307.0,6.6,3.57,3.09,3.1,14.13,32.23
1139713,B,Equipo_acarreo 5,Operador 5,Desmonte,Flota_carguio 3,Equipo_carguio 7,318,234,36,174.0,273.0,1.95,1.74,1.42,1.38,21.77,28.47
1139714,B,Equipo_acarreo 4,Operador 104,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,50,932,36,369.0,282.0,7.77,3.69,3.53,3.51,13.34,31.54
1139715,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,246,36,204.0,293.0,2.05,2.04,2.06,1.89,29.99,36.85
1139716,B,Equipo_acarreo 22,Operador 22,Desmonte,Flota_carguio 2,Equipo_carguio 3,0,724,40,352.2,283.0,6.03,3.52,3.06,3.16,14.93,31.97
1139717,B,Equipo_acarreo 13,Operador 13,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,708,52,352.8,296.0,5.9,3.53,3.07,3.1,15.41,33.38
1139718,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,218,30,211.8,281.0,1.82,2.12,2.11,2.07,34.76,35.42
1139719,B,Equipo_acarreo 3,Operador 28,Desmonte,Flota_carguio 2,Equipo_carguio 3,6,680,36,352.2,286.0,5.67,3.52,3.03,3.1,15.72,31.44
1139720,B,Equipo_acarreo 7,Operador 7,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,786,38,343.8,297.0,6.55,3.44,3.15,3.1,14.12,34.3
1139721,B,Equipo_acarreo 6,Operador 6,Desmonte,Flota_carguio 3,Equipo_carguio 7,334,264,36,166.2,283.0,2.2,1.66,1.49,1.34,20.2,28.94
1139722,B,Equipo_acarreo 18,Operador 1,Desmonte,Flota_carguio 2,Equipo_carguio 2,40,278,40,211.8,278.0,2.32,2.12,2.05,2.09,26.44,35.44
1139723,B,Equipo_acarreo 2,Operador 10,Desmonte,Flota_carguio 2,Equipo_carguio 3,0,694,50,363.0,284.0,5.78,3.63,3.02,3.08,15.38,32.39
1139724,B,Equipo_acarreo 9,Operador 130,Desmonte,Flota_carguio 2,Equipo_carguio 5,34,698,36,340.2,298.0,5.82,3.4,3.09,3.1,15.55,32.03
1139726,B,Equipo_acarreo 24,Operador 19,Desmonte,Flota_carguio 2,Equipo_carguio 2,9,218,34,196.2,286.0,1.82,1.96,2.09,2.14,34.38,39.25
1139727,B,Equipo_acarreo 10,Operador 3,Desmonte,Flota_carguio 2,Equipo_carguio 3,86,722,34,390.0,298.0,6.02,3.9,3.05,3.08,14.91,29.86
1139728,B,Equipo_acarreo 12,Operador 26,Desmonte,Flota_carguio 2,Equipo_carguio 5,25,698,34,354.0,288.0,5.82,3.54,3.09,3.1,15.71,31.47
1139729,B,Equipo_acarreo 8,Operador 8,Desmonte,Flota_carguio 2,Equipo_carguio 3,48,735,44,628.8000000000001,292.0,6.13,6.29,3.03,3.08,14.61,26.66
1139730,B,Equipo_acarreo 27,Operador 12,Desmonte,Flota_carguio 3,Equipo_carguio 7,330,288,48,174.0,287.0,2.4,1.74,1.5,1.36,18.76,28.2
1139731,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,2,376,36,234.0,281.0,3.13,2.34,2.84,1.92,27.02,29.53
1139732,B,Equipo_acarreo 14,Operador 25,Desmonte,Flota_carguio 2,Equipo_carguio 3,272,718,36,376.2,288.0,5.98,3.76,3.02,3.08,14.86,31.27
1139733,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,16,228,44,210.0,281.0,1.9,2.1,2.07,1.89,32.47,35.66
1139734,B,Equipo_acarreo 1,Operador 9,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,1,962,32,349.8,285.0,8.02,3.5,3.56,3.51,13.08,30.24
1139735,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,212,34,208.2,276.0,1.77,2.08,2.08,2.06,35.21,35.75
1139736,B,Equipo_acarreo 5,Operador 5,Desmonte,Flota_carguio 3,Equipo_carguio 7,302,248,32,184.2,287.0,2.07,1.84,1.51,1.35,22.14,26.3
1139737,B,Equipo_acarreo 18,Operador 1,Desmonte,Flota_carguio 2,Equipo_carguio 2,22,270,34,225.0,279.0,2.25,2.25,2.04,1.89,27.05,33.46
1139738,B,Equipo_acarreo 24,Operador 19,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,210,48,210.0,277.0,1.75,2.1,2.09,2.13,35.8,36.36
1139739,B,Equipo_acarreo 16,Operador 4,Desmonte,Flota_carguio 2,Equipo_carguio 5,23,688,30,376.8,289.0,5.73,3.77,3.05,3.1,16.06,31.4
1139740,B,Equipo_acarreo 6,Operador 6,Desmonte,Flota_carguio 3,Equipo_carguio 7,388,282,36,168.0,295.0,2.35,1.68,1.52,1.35,19.31,29.23
1139741,B,Equipo_acarreo 22,Operador 22,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,790,44,319.8,307.0,6.58,3.2,3.08,3.07,13.9,34.34
1139742,B,Equipo_acarreo 23,Operador 31,Desmonte,Flota_carguio 2,Equipo_carguio 3,70,788,48,414.0,293.0,6.57,4.14,0.0,3.88,16.56,33.58
1139743,B,Equipo_acarreo 13,Operador 13,Desmonte,Flota_carguio 2,Equipo_carguio 5,252,754,46,354.0,303.0,6.28,3.54,3.12,3.03,14.76,33.51
1139744,B,Equipo_acarreo 25,Operador 2,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 6,0,124,42,112.2,286.0,1.03,1.12,0.63,0.61,18.44,19.81
1139745,B,Equipo_acarreo 17,Operador 17,Desmonte,Flota_carguio 2,Equipo_carguio 3,198,642,48,336.0,288.0,5.35,3.36,2.99,3.08,16.59,32.78
1139746,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,15,226,40,211.8,289.0,1.88,2.12,2.04,2.08,32.32,35.18
1139747,B,Equipo_acarreo 3,Operador 28,Desmonte,Flota_carguio 2,Equipo_carguio 5,190,640,44,325.79999999999995,279.0,5.33,3.26,2.99,3.1,16.71,33.68
1139748,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,0,302,40,220.2,274.0,2.52,2.2,1.86,1.92,22.2,31.7
1139749,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,212,34,205.8,281.0,1.77,2.06,2.07,2.06,35.1,36.31
1139750,B,Equipo_acarreo 7,Operador 7,Desmonte,Flota_carguio 2,Equipo_carguio 3,46,690,30,330.0,290.0,5.75,3.3,2.96,3.03,15.34,32.81
1139751,B,Equipo_acarreo 4,Operador 104,Desmonte,Flota_carguio 2,Equipo_carguio 5,403,668,38,337.2,292.0,5.57,3.37,3.08,3.03,16.44,32.35
1139753,B,Equipo_acarreo 2,Operador 10,Desmonte,Flota_carguio 2,Equipo_carguio 3,136,692,32,366.0,293.0,5.77,3.66,2.98,3.03,15.27,29.6
1139754,B,Equipo_acarreo 27,Operador 12,Desmonte,Flota_carguio 3,Equipo_carguio 7,344,288,42,174.0,293.0,2.4,1.74,1.49,1.34,18.76,28.06
1139755,B,Equipo_acarreo 18,Operador 1,Desmonte,Flota_carguio 2,Equipo_carguio 2,41,264,52,306.0,275.0,2.2,3.06,2.03,1.89,27.47,33.72
1139756,B,Equipo_acarreo 10,Operador 3,Desmonte,Flota_carguio 2,Equipo_carguio 5,322,738,36,408.0,303.0,6.16,4.08,3.18,3.19,15.42,32.32
1139757,B,Equipo_acarreo 12,Operador 26,Desmonte,Flota_carguio 2,Equipo_carguio 3,217,696,38,394.2000000000001,283.0,5.8,3.94,3.09,3.29,15.77,29.69
1139758,B,Equipo_acarreo 24,Operador 19,Desmonte,Flota_carguio 2,Equipo_carguio 2,5,214,32,454.2000000000001,275.0,1.78,4.54,2.06,1.88,34.59,36.18
1139759,B,Equipo_acarreo 25,Operador 2,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 6,0,112,44,114.0,273.0,0.93,1.14,0.63,0.58,19.98,18.79
1139760,B,Equipo_acarreo 5,Operador 5,Desmonte,Flota_carguio 3,Equipo_carguio 7,390,224,36,178.20000000000002,266.0,1.87,1.78,1.39,1.37,22.4,27.53
1139761,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,216,50,241.2,282.0,1.8,2.41,2.02,1.88,33.53,30.08
1139762,B,Equipo_acarreo 14,Operador 25,Desmonte,Flota_carguio 2,Equipo_carguio 5,69,776,26,330.0,286.0,6.47,3.3,3.06,2.96,14.11,33.8
1139763,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,6,274,42,217.8,286.0,2.28,2.18,1.87,1.91,24.44,31.63
1139764,B,Equipo_acarreo 1,Operador 9,Desmonte,Flota_carguio 2,Equipo_carguio 3,18,910,36,397.8,290.0,7.58,3.98,4.36,3.39,17.17,30.59
1139765,B,Equipo_acarreo 19,Operador 68,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,8,838,34,355.79999999999995,285.0,6.98,3.56,3.39,3.02,14.28,30.43
1139766,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,204,33,244.2,282.0,1.7,2.44,2.07,1.88,36.4,35.43
1139767,B,Equipo_acarreo 6,Operador 6,Desmonte,Flota_carguio 3,Equipo_carguio 7,356,274,34,174.0,281.0,2.28,1.74,1.54,1.35,20.18,28.05
1139768,B,Equipo_acarreo 16,Operador 4,Desmonte,Flota_carguio 2,Equipo_carguio 5,184,814,36,433.8,306.0,6.78,4.34,3.11,3.57,13.88,30.24
1139771,B,Equipo_acarreo 22,Operador 22,Desmonte,Flota_carguio 2,Equipo_carguio 3,6,795,34,348.0,297.0,6.63,3.48,3.13,3.14,13.96,32.31
1139772,B,Equipo_acarreo 17,Operador 17,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,92,952,36,688.2,284.0,7.93,6.88,3.45,3.58,12.87,28.22
1139773,B,Equipo_acarreo 27,Operador 12,Desmonte,Flota_carguio 3,Equipo_carguio 7,326,300,46,180.0,290.0,2.5,1.8,1.54,1.38,18.51,27.62
1139774,B,Equipo_acarreo 23,Operador 31,Desmonte,Flota_carguio 2,Equipo_carguio 5,6,766,34,321.0,295.0,6.38,3.21,2.692938136174252,3.1,14.86,34.85
1139775,B,Equipo_acarreo 13,Operador 13,Desmonte,Flota_carguio 2,Equipo_carguio 3,6,684,34,412.2,289.0,5.7,4.12,3.08,3.08,16.01,33.14
1139776,B,Equipo_acarreo 7,Operador 7,Desmonte,Flota_carguio 2,Equipo_carguio 5,90,780,28,370.2,304.0,6.5,3.7,3.02,3.1,13.77,32.76
1139777,B,Equipo_acarreo 24,Operador 19,Desmonte,Flota_carguio 2,Equipo_carguio 2,13,200,42,246.0,268.0,1.67,2.46,2.02,2.14,36.04,33.99
1139778,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,284,214,36,259.8,288.0,1.78,2.6,2.0,1.88,33.44,33.59
1139779,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,0,270,34,208.2,278.0,2.25,2.08,1.87,1.91,24.76,33.51
1139780,B,Equipo_acarreo 3,Operador 28,Desmonte,Flota_carguio 2,Equipo_carguio 5,157,676,40,523.8000000000001,287.0,5.63,5.24,3.15,3.66,16.56,29.17
1139781,B,Equipo_acarreo 8,Operador 8,Desmonte,Flota_carguio 2,Equipo_carguio 3,14,786,38,376.2,292.0,6.55,3.76,3.12,3.08,14.1,30.39
1139782,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,159,208,40,223.8,277.0,1.73,2.24,2.06,2.06,35.63,33.15
1139784,B,Equipo_acarreo 2,Operador 10,Desmonte,Flota_carguio 2,Equipo_carguio 5,188,708,34,346.8,298.0,5.9,3.47,3.16,3.1,15.92,32.28
1139785,B,Equipo_acarreo 5,Operador 5,Desmonte,Flota_carguio 3,Equipo_carguio 7,326,252,40,178.20000000000002,283.0,2.1,1.78,1.54,1.36,21.98,27.53
1139786,B,Equipo_acarreo 9,Operador 130,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,10,962,46,352.2,293.0,8.02,3.52,3.52,3.06,12.99,31.28
1139787,B,Equipo_acarreo 6,Operador 6,Desmonte,Flota_carguio 3,Equipo_carguio 7,403,280,28,172.20000000000002,289.0,2.33,1.72,1.55,1.37,19.77,28.68
1139788,B,Equipo_acarreo 10,Operador 3,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,800,38,451.8,292.0,6.67,4.52,3.82,3.85,17.06,30.54
1139789,B,Equipo_acarreo 12,Operador 26,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,726,38,334.20000000000005,288.0,6.05,3.34,3.18,3.1,15.53,33.39
1139790,B,Equipo_acarreo 18,Operador 1,Desmonte,Flota_carguio 2,Equipo_carguio 2,84,266,36,264.0,280.0,2.22,2.64,1.99,2.03,26.85,29.19
1139791,B,Equipo_acarreo 14,Operador 25,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,18,790,26,489.0,277.0,6.58,4.89,3.79,3.73,17.15,31.76
1139792,B,Equipo_acarreo 24,Operador 19,Desmonte,Flota_carguio 2,Equipo_carguio 2,2,208,34,213.0,275.0,1.73,2.13,2.06,1.88,36.11,34.95
1139793,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,0,330,40,202.2,294.0,2.75,2.02,1.88,1.89,20.19,33.61
1139794,B,Equipo_acarreo 19,Operador 68,Desmonte,Flota_carguio 2,Equipo_carguio 5,78,766,38,442.2,288.0,6.38,4.42,3.22,3.67,15.46,29.59
1139795,B,Equipo_acarreo 25,Operador 2,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 6,5,228,46,180.0,294.0,1.9,1.8,1.5,1.49,23.85,30.0
1139796,B,Equipo_acarreo 1,Operador 9,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,802,46,550.2,279.0,6.68,5.5,3.82,3.81,16.98,27.38
1139797,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,105,238,36,216.0,287.0,1.98,2.16,2.02,1.88,30.57,33.76
1139798,B,Equipo_acarreo 27,Operador 12,Desmonte,Flota_carguio 3,Equipo_carguio 7,354,312,40,181.8,304.0,2.6,1.82,1.55,1.37,17.8,27.01
1139799,B,Equipo_acarreo 16,Operador 4,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,8,972,30,399.0,289.0,8.1,3.99,3.49,3.52,13.02,27.67
1139800,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,18,248,34,187.2,285.0,2.07,1.87,2.07,1.88,30.47,39.05
1139801,B,Equipo_acarreo 23,Operador 31,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,104,824,36,616.1999999999999,290.0,6.87,6.16,3.75,3.73,16.24,31.93
1139802,B,Equipo_acarreo 22,Operador 22,Desmonte,Flota_carguio 2,Equipo_carguio 3,8,786,34,403.8,292.0,6.55,4.04,3.12,3.3,14.06,29.34
1139803,B,Equipo_acarreo 13,Operador 13,Desmonte,Flota_carguio 2,Equipo_carguio 3,182,686,36,409.2000000000001,294.0,5.72,4.09,3.1,3.08,16.07,32.02
1139805,B,Equipo_acarreo 18,Operador 1,Desmonte,Flota_carguio 2,Equipo_carguio 2,58,300,46,220.8,285.0,2.5,2.21,2.02,1.88,24.18,33.11
1139806,B,Equipo_acarreo 7,Operador 7,Desmonte,Flota_carguio 2,Equipo_carguio 5,16,692,42,352.8,295.0,5.77,3.53,3.21,3.1,16.53,32.07
1139807,B,Equipo_acarreo 8,Operador 8,Desmonte,Flota_carguio 2,Equipo_carguio 5,89,658,40,378.0,266.0,5.48,3.78,3.17,3.27,17.19,30.95
1139808,B,Equipo_acarreo 24,Operador 19,Desmonte,Flota_carguio 2,Equipo_carguio 2,7,204,46,207.0,281.0,1.7,2.07,2.06,1.88,36.48,36.59
1139809,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,20,334,40,241.8,284.0,2.78,2.42,1.86,1.91,19.83,28.77
1139810,B,Equipo_acarreo 25,Operador 2,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 6,6,224,42,216.0,290.0,1.87,2.16,1.47,1.52,23.91,27.2
1139811,B,Equipo_acarreo 3,Operador 28,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,7,1068,40,471.0,299.0,8.9,4.71,3.51,3.52,11.67,25.19
1139812,B,Equipo_acarreo 2,Operador 10,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,69,788,36,619.8,272.0,6.57,6.2,3.81,3.87,17.21,28.65
1139813,B,Equipo_acarreo 6,Operador 6,Desmonte,Flota_carguio 3,Equipo_carguio 7,330,286,40,166.2,287.0,2.38,1.66,1.56,1.35,19.63,29.05
1139814,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,34,236,34,259.8,289.0,1.97,2.6,2.02,2.05,30.66,30.21
1139815,B,Equipo_acarreo 4,Operador 104,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,686,46,346.2,293.0,5.72,3.46,3.18,3.17,16.52,32.8
1139816,B,Equipo_acarreo 12,Operador 26,Desmonte,Flota_carguio 2,Equipo_carguio 3,10,773,38,384.0,277.0,6.44,3.84,3.1,3.32,14.29,31.02
1139817,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,10,212,44,210.0,278.0,1.77,2.1,2.07,2.09,35.15,35.71
1139818,B,Equipo_acarreo 9,Operador 130,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,744,29,373.8,306.0,6.2,3.74,3.16,3.12,15.08,33.17
1139819,B,Equipo_acarreo 10,Operador 3,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,12,812,36,535.8,291.0,6.77,5.36,3.83,4.41,16.82,31.51
1139820,B,Equipo_acarreo 27,Operador 12,Desmonte,Flota_carguio 3,Equipo_carguio 7,324,288,46,186.0,283.0,2.4,1.86,1.49,1.39,18.26,26.84
1139821,B,Equipo_acarreo 14,Operador 25,Desmonte,Flota_carguio 2,Equipo_carguio 5,47,774,32,393.0,303.0,6.45,3.93,3.21,3.31,14.73,30.36
1139822,B,Equipo_acarreo 18,Operador 1,Desmonte,Flota_carguio 2,Equipo_carguio 2,88,252,28,232.2,277.0,2.1,2.32,1.97,2.02,28.32,31.45
1139824,B,Equipo_acarreo 19,Operador 68,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,2,854,44,448.2,278.0,7.12,4.48,3.38,3.08,14.04,27.77
1139825,B,Equipo_acarreo 24,Operador 19,Desmonte,Flota_carguio 2,Equipo_carguio 2,10,208,38,195.0,276.0,1.73,1.95,2.05,1.88,35.47,37.91
1139826,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,0,362,36,238.2,292.0,3.02,2.38,1.87,1.93,18.72,29.35
1139827,B,Equipo_acarreo 5,Operador 5,Desmonte,Flota_carguio 3,Equipo_carguio 7,370,246,34,181.8,282.0,2.05,1.82,1.51,1.35,21.94,26.85
1139828,B,Equipo_acarreo 1,Operador 9,Desmonte,Flota_carguio 2,Equipo_carguio 3,28,728,34,358.2,298.0,6.07,3.58,3.13,3.19,15.21,31.85
1139829,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,232,36,216.0,277.0,1.93,2.16,1.98,2.04,30.55,33.99
1139830,B,Equipo_acarreo 22,Operador 22,Desmonte,Flota_carguio 2,Equipo_carguio 5,8,800,24,406.8,294.0,6.67,4.07,3.23,3.27,14.29,30.82
1139831,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,208,44,246.0,279.0,1.73,2.46,2.03,1.88,35.24,34.16
1139832,B,Equipo_acarreo 16,Operador 4,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,864,32,622.1999999999999,280.0,7.21,6.22,3.81,4.34,16.15,27.46
1139833,B,Equipo_acarreo 7,Operador 7,Desmonte,Flota_carguio 2,Equipo_carguio 5,57,822,30,466.8,304.0,6.85,4.67,3.16,3.19,14.09,29.33
1139834,B,Equipo_acarreo 13,Operador 13,Desmonte,Flota_carguio 2,Equipo_carguio 3,158,674,40,420.0,283.0,5.62,4.2,3.12,3.08,16.48,29.69
1139836,B,Equipo_acarreo 8,Operador 8,Desmonte,Flota_carguio 2,Equipo_carguio 5,6,778,43,463.2,303.0,6.48,4.63,3.21,3.11,14.67,27.31
1139837,B,Equipo_acarreo 17,Operador 17,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,6,890,56,417.0,287.0,7.42,4.17,2.692938136174252,3.53,13.65,28.36
1139838,B,Equipo_acarreo 18,Operador 1,Desmonte,Flota_carguio 2,Equipo_carguio 2,38,272,34,252.0,279.0,2.27,2.52,2.0,2.06,26.41,29.4
1139839,B,Equipo_acarreo 23,Operador 31,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,20,776,40,613.8000000000001,288.0,6.47,6.14,3.78,4.05,17.43,29.89
1139840,B,Equipo_acarreo 24,Operador 19,Desmonte,Flota_carguio 2,Equipo_carguio 2,19,218,50,423.0,279.0,1.82,4.23,2.03,3.51,33.74,34.5
1139841,B,Equipo_acarreo 4,Operador 104,Desmonte,Flota_carguio 2,Equipo_carguio 5,50,788,46,493.8,300.0,6.57,4.94,3.17,3.11,14.29,27.71
1139842,B,Equipo_acarreo 25,Operador 2,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 6,2,114,54,114.0,284.0,0.95,1.14,0.63,0.59,19.6,18.33
1139843,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,0,296,40,234.0,291.0,2.47,2.34,1.87,1.92,22.82,29.86
1139844,B,Equipo_acarreo 27,Operador 12,Desmonte,Flota_carguio 3,Equipo_carguio 7,330,304,42,703.8000000000001,293.0,2.53,7.04,1.56,5.38,18.42,30.95
1139845,B,Equipo_acarreo 12,Operador 26,Desmonte,Flota_carguio 2,Equipo_carguio 5,6,698,36,598.2,293.0,5.82,5.98,3.15,3.57,16.05,26.3
1139846,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,240,44,276.0,272.0,2.0,2.76,2.0,2.06,29.92,28.99
1139847,B,Equipo_acarreo 2,Operador 10,Desmonte,Flota_carguio 2,Equipo_carguio 3,6,706,42,673.8000000000001,279.0,5.88,6.74,3.1,3.5,15.61,28.03
1139848,B,Equipo_acarreo 9,Operador 130,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,216,742,40,270.0,281.0,6.18,2.7,3.78,2.1,18.23,26.93
1139850,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,67,204,40,250.8,270.0,1.7,2.51,2.06,1.86,36.18,28.2
1139852,B,Equipo_acarreo 14,Operador 25,Desmonte,Flota_carguio 2,Equipo_carguio 5,2,768,30,582.0,296.0,6.4,5.82,3.19,3.52,14.75,25.84
1139853,B,Equipo_acarreo 10,Operador 3,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,6,946,48,412.8,289.0,7.88,4.13,3.5,3.0,13.22,28.63
1139855,B,Equipo_acarreo 25,Operador 2,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 6,1,98,56,100.2,283.0,0.82,1.0,0.54,0.58,19.32,20.77
1139857,B,Equipo_acarreo 20,Operador 20,Mineral Óxido,Flota_carguio 1,Equipo_carguio 1,0,276,40,337.8,283.0,2.3,3.38,1.87,1.88,24.31,31.09
1139858,B,Equipo_acarreo 6,Operador 6,Desmonte,Flota_carguio 3,Equipo_carguio 7,240,272,36,166.2,278.0,2.27,1.66,1.57,1.36,20.74,29.57
1139859,B,Equipo_acarreo 21,Operador 23,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,234,40,898.8000000000001,307.0,1.95,8.99,2.0,1.89,30.59,27.07
1139860,B,Equipo_acarreo 19,Operador 68,Desmonte,Flota_carguio 2,Equipo_carguio 5,24,760,34,532.1999999999999,288.0,6.33,5.32,3.92,4.41,18.36,31.02
1139861,B,Equipo_acarreo 24,Operador 19,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,14,730,40,400.2,269.0,6.08,4.0,3.77,4.0,18.33,35.81
1139862,B,Equipo_acarreo 26,Operador 132,Desmonte,Flota_carguio 2,Equipo_carguio 2,6,210,42,223.2,285.0,1.75,2.23,2.06,1.88,35.17,31.83
1139863,B,Equipo_acarreo 13,Operador 13,Desmonte,Flota_carguio 2,Equipo_carguio 5,7,734,32,388.2,282.0,6.12,3.88,3.89,3.89,18.71,36.32
1139864,B,Equipo_acarreo 7,Operador 7,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,8,752,30,396.0,282.0,6.27,3.96,3.79,3.9,17.94,35.93
1139865,B,Equipo_acarreo 22,Operador 22,Desmonte,Flota_carguio 2,Equipo_carguio 2,8,224,40,189.0,273.0,1.87,1.89,2.01,1.88,32.39,36.88
1139866,B,Equipo_acarreo 8,Operador 8,Mineral Óxido,Flota_carguio 2,Equipo_carguio 3,86,798,46,453.0,287.0,6.65,4.53,3.83,3.71,17.18,30.65
1139867,B,Equipo_acarreo 16,Operador 4,Mineral Sulfuro,Flota_carguio 1,Equipo_carguio 4,4,972,32,388.8,282.0,8.1,3.89,3.47,3.52,12.88,29.16
